,putCall,symbol,description,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,percentChange,markChange,markPercentChange,intrinsicValue,extrinsicValue,optionRoot,exerciseType,high52Week,low52Week,pennyPilot,inTheMoney,mini,nonStandard
376,CALL,SPY   260306C00702000,SPY 03/06/2026 702.00 C,OPR,9.79,9.82,10.0,9.81,181,65,181X65,1,10.2,8.91,0.0,8.63,70,1769541427929,1769548498465,1.38,14.124,0.431,0.012,-0.168,0.881,0.301,58,10.0,9.8,29.0,702.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,16.0,1.18,13.68,-6.51,16.51,SPY,A,10.2,7.04,True,False,False,False
377,PUT,SPY   260306P00690000,SPY 03/06/2026 690.00 P,OPR,9.14,9.18,9.0,9.16,149,149,149X149,1,9.49,8.58,0.0,9.96,87,1769547009955,1769548498435,-0.96,13.259,-0.415,0.013,-0.151,0.874,-0.301,636,9.0,9.16,29.0,690.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-9.64,-0.8,-8.03,-5.49,14.49,SPY,A,12.62,8.58,True,False,False,False
378,PUT,SPY   260306P00691000,SPY 03/06/2026 691.00 P,OPR,9.43,9.47,9.16,9.45,182,66,182X66,20,9.7,8.9,0.0,10.29,63,1769546110106,1769548498469,-1.13,13.09,-0.428,0.013,-0.15,0.88,-0.31,122,9.16,9.45,29.0,691.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-10.98,-0.84,-8.16,-4.49,13.65,SPY,A,13.5,8.9,True,False,False,False
379,PUT,SPY   260306P00692000,SPY 03/06/2026 692.00 P,OPR,9.74,9.78,9.63,9.76,148,148,148X148,15,10.08,9.15,0.0,10.63,97,1769547090006,1769548498435,-1.0,12.931,-0.441,0.014,-0.149,0.884,-0.319,145,9.63,9.755,29.0,692.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-9.41,-0.87,-8.18,-3.49,13.12,SPY,A,13.31,9.15,True,False,False,False
380,PUT,SPY   260306P00693000,SPY 03/06/2026 693.00 P,OPR,10.06,10.1,9.97,10.08,147,147,147X147,1,10.55,9.44,0.0,10.98,98,1769547763756,1769548498434,-1.01,12.768,-0.454,0.014,-0.148,0.888,-0.328,215,9.97,10.076,29.0,693.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-9.2,-0.9,-8.2,-2.49,12.46,SPY,A,13.08,9.44,True,False,False,False
381,PUT,SPY   260306P00694000,SPY 03/06/2026 694.00 P,OPR,10.39,10.43,10.36,10.41,122,66,122X66,10,10.95,9.77,0.0,11.35,212,1769547951783,1769548498432,-0.99,12.602,-0.468,0.014,-0.146,0.891,-0.337,65,10.36,10.406,29.0,694.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-8.73,-0.94,-8.24,-1.49,11.85,SPY,A,13.64,9.77,True,False,False,False
382,PUT,SPY   260306P00695000,SPY 03/06/2026 695.00 P,OPR,10.74,10.78,10.81,10.76,65,121,65X121,1,11.2,10.12,0.0,11.73,510,1769548305863,1769548498464,-0.91,12.446,-0.482,0.014,-0.144,0.893,-0.347,126,10.81,10.76,29.0,695.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-7.76,-0.96,-8.23,-0.49,11.3,SPY,A,14.81,10.12,True,False,False,False
383,PUT,SPY   260306P00696000,SPY 03/06/2026 696.00 P,OPR,11.09,11.14,10.96,11.12,121,121,121X121,44,11.63,10.5,0.0,12.13,461,1769547280014,1769548498432,-1.16,12.28,-0.496,0.015,-0.143,0.894,-0.356,173,10.45,11.117,29.0,696.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-9.57,-1.01,-8.33,0.51,10.45,SPY,A,14.28,10.5,True,True,False,False
384,PUT,SPY   260306P00697000,SPY 03/06/2026 697.00 P,OPR,11.47,11.51,11.47,11.49,65,121,65X121,10,11.77,10.88,0.0,12.54,309,1769548461540,1769548498464,-1.07,12.116,-0.511,0.015,-0.14,0.894,-0.366,51,9.96,11.486,29.0,697.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-8.53,-1.05,-8.37,1.51,9.96,SPY,A,12.86,10.88,True,True,False,False
385,PUT,SPY   260306P00698000,SPY 03/06/2026 698.00 P,OPR,11.86,11.9,11.4,11.88,65,121,65X121,40,12.28,11.32,0.0,12.97,82,1769544662850,1769548498464,-1.57,11.955,-0.526,0.015,-0.138,0.892,-0.376,5,8.89,11.876,29.0,698.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-12.11,-1.09,-8.4,2.51,8.89,SPY,A,13.3,11.32,True,True,False,False
386,PUT,SPY   260306P00699000,SPY 03/06/2026 699.00 P,OPR,12.26,12.31,11.74,12.29,121,121,121X121,2,11.91,11.72,0.0,13.42,10,1769528850991,1769548498225,-1.68,14.618,-0.531,0.012,-0.17,0.892,-0.381,1,8.23,14.796,29.0,699.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-12.52,-1.13,-8.46,3.51,8.23,SPY,A,13.37,11.72,True,True,False,False
387,PUT,SPY   260306P00700000,SPY 03/06/2026 700.00 P,OPR,12.68,12.71,12.7,12.7,120,2,120X2,4,13.26,11.99,0.0,13.89,102,1769548189427,1769548498532,-1.19,14.456,-0.543,0.012,-0.167,0.889,-0.389,10,8.19,15.207,29.0,700.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-8.57,-1.19,-8.58,4.51,8.19,SPY,A,14.34,11.99,True,True,False,False
388,PUT,SPY   260306P00701000,SPY 03/06/2026 701.00 P,OPR,13.12,13.16,12.54,13.14,64,64,64X64,20,12.54,12.54,0.0,14.38,20,1769528949970,1769548498464,-1.84,14.289,-0.556,0.012,-0.164,0.885,-0.398,0,7.03,15.627,29.0,701.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,-12.8,-1.24,-8.6,5.51,7.03,SPY,A,16.77,12.54,True,True,False,False
389,PUT,SPY   260306P00702000,SPY 03/06/2026 702.00 P,OPR,13.57,13.62,0.0,13.6,117,117,117X117,0,0.0,0.0,0.0,14.87,0,0,1769548498432,0.0,14.124,-0.57,0.012,-0.161,0.881,-0.406,0,7.085,16.062,29.0,702.0,2026-03-06,38,W,1772845200000,100.0,P,100 SPY,0.0,-1.28,-8.59,6.51,-6.51,SPY,A,0.0,0.0,True,True,False,False
390,CALL,SPY   260320C00690000,SPY 03/20/2026 690.00 C,OPR,20.0,20.74,20.4,20.37,51,51,51X51,1,20.95,19.05,0.0,18.74,457,1769547585423,1769548495441,1.66,13.573,0.568,0.011,-0.132,1.03,0.513,27079,14.91,16.874,29.0,690.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,8.86,1.63,8.7,5.49,14.91,SPY,A,32.51,0.51,True,True,False,False
391,CALL,SPY   260320C00691000,SPY 03/20/2026 691.00 C,OPR,18.99,20.22,20.04,19.6,50,50,50X50,2,20.15,18.64,0.0,18.06,46,1769545940781,1769548498449,1.98,13.421,0.558,0.011,-0.131,1.034,0.505,598,15.55,16.174,29.0,691.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.97,1.55,8.58,4.49,15.55,SPY,A,20.15,12.59,True,True,False,False
392,CALL,SPY   260320C00692000,SPY 03/20/2026 692.00 C,OPR,17.98,20.03,19.17,19.01,50,50,50X50,1,19.36,17.94,0.0,17.38,20,1769540483237,1769548499027,1.79,13.273,0.547,0.011,-0.13,1.038,0.497,386,15.68,15.488,29.0,692.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.3,1.62,9.34,3.49,15.68,SPY,A,19.36,12.06,True,True,False,False
393,CALL,SPY   260320C00693000,SPY 03/20/2026 693.00 C,OPR,16.93,19.68,18.76,18.31,1,1,1X1,1,18.77,17.1,0.0,16.72,66,1769546976036,1769548499085,2.04,13.124,0.535,0.012,-0.129,1.041,0.489,465,16.27,14.813,29.0,693.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,12.2,1.59,9.5,2.49,16.27,SPY,A,18.77,11.54,True,True,False,False
394,CALL,SPY   260320C00694000,SPY 03/20/2026 694.00 C,OPR,17.55,18.67,17.8,18.11,5,50,5X50,1,17.98,16.55,0.0,16.06,30,1769547432191,1769548500519,1.74,12.973,0.524,0.012,-0.128,1.043,0.48,400,16.31,14.148,29.0,694.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.83,2.05,12.75,1.49,16.31,SPY,A,17.98,11.02,True,True,False,False
395,CALL,SPY   260320C00695000,SPY 03/20/2026 695.00 C,OPR,16.95,17.0,17.04,16.98,117,117,117X117,10,17.44,15.78,0.0,15.42,1054,1769547845028,1769548498464,1.62,12.828,0.512,0.012,-0.127,1.045,0.47,15179,16.55,13.5,29.0,695.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.51,1.56,10.1,0.49,16.55,SPY,A,29.43,0.59,True,True,False,False
396,CALL,SPY   260320C00696000,SPY 03/20/2026 696.00 C,OPR,16.3,16.34,16.35,16.32,118,118,118X118,1,16.72,15.87,0.0,14.8,385,1769548150788,1769548499730,1.55,12.68,0.5,0.012,-0.125,1.045,0.46,445,16.35,12.857,29.0,696.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.47,1.52,10.28,-0.51,16.86,SPY,A,16.72,9.87,True,False,False,False
397,CALL,SPY   260320C00697000,SPY 03/20/2026 697.00 C,OPR,15.65,15.7,15.7,15.68,120,120,120X120,1,16.16,14.82,0.0,14.18,479,1769547887865,1769548498434,1.52,12.525,0.487,0.012,-0.124,1.045,0.45,758,15.7,12.217,29.0,697.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,10.72,1.49,10.54,-1.51,17.21,SPY,A,16.16,9.41,True,False,False,False
398,CALL,SPY   260320C00698000,SPY 03/20/2026 698.00 C,OPR,15.02,15.07,15.24,15.05,120,120,120X120,10,15.5,13.89,0.0,13.58,1428,1769547223627,1769548498464,1.66,12.379,0.475,0.012,-0.122,1.043,0.44,313,15.24,11.602,29.0,698.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,12.22,1.47,10.79,-2.51,17.75,SPY,A,15.5,8.79,True,False,False,False
399,CALL,SPY   260320C00699000,SPY 03/20/2026 699.00 C,OPR,14.41,14.45,14.61,14.43,65,121,65X121,10,14.85,13.91,0.0,12.99,1058,1769547229016,1769548498464,1.62,15.521,0.474,0.01,-0.154,1.043,0.436,379,14.61,14.424,29.0,699.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,12.47,1.44,11.09,-3.51,18.12,SPY,A,14.85,8.57,True,False,False,False
400,CALL,SPY   260320C00700000,SPY 03/20/2026 700.00 C,OPR,13.8,13.84,13.78,13.82,121,121,121X121,1,14.27,12.69,0.0,12.4,4189,1769548291912,1769548498464,1.38,15.365,0.464,0.01,-0.152,1.041,0.427,30885,13.78,13.82,29.0,700.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,11.13,1.42,11.43,-4.51,18.29,SPY,A,26.48,0.41,True,False,False,False
401,CALL,SPY   260320C00701000,SPY 03/20/2026 701.00 C,OPR,13.2,13.24,13.21,13.22,121,65,121X65,1,13.57,12.92,0.0,11.85,144,1769548233283,1769548498464,1.36,15.208,0.453,0.01,-0.15,1.038,0.419,569,13.21,13.22,29.0,701.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,11.48,1.37,11.56,-5.51,18.72,SPY,A,13.57,7.53,True,False,False,False
402,CALL,SPY   260320C00702000,SPY 03/20/2026 702.00 C,OPR,12.62,12.66,12.87,12.64,121,121,121X121,1,12.95,12.32,0.0,11.3,29,1769547120098,1769548498225,1.57,15.059,0.443,0.01,-0.148,1.035,0.41,1048,12.87,12.64,29.0,702.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,13.89,1.34,11.86,-6.51,19.38,SPY,A,12.95,7.27,True,False,False,False
403,PUT,SPY   260320P00690000,SPY 03/20/2026 690.00 P,OPR,11.68,11.71,11.68,11.7,148,148,148X148,2,12.12,11.03,0.0,12.44,3474,1769548409447,1769548498224,-0.76,13.573,-0.432,0.011,-0.138,1.03,-0.442,17513,11.68,11.689,29.0,690.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-6.11,-0.74,-5.95,-5.49,17.17,SPY,A,119.31,11.03,True,False,False,False
404,PUT,SPY   260320P00691000,SPY 03/20/2026 691.00 P,OPR,11.98,12.01,11.78,12.0,147,147,147X147,1,12.34,11.35,0.0,12.77,188,1769546551266,1769548498441,-0.99,13.421,-0.442,0.011,-0.137,1.034,-0.453,1050,11.78,11.989,29.0,691.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-7.76,-0.77,-6.03,-4.49,16.27,SPY,A,15.82,11.35,True,False,False,False
405,PUT,SPY   260320P00692000,SPY 03/20/2026 692.00 P,OPR,12.3,12.32,12.35,12.31,66,66,66X66,1,12.81,11.64,0.0,13.11,747,1769548291214,1769548499989,-0.76,13.273,-0.453,0.011,-0.136,1.038,-0.465,840,12.35,12.305,29.0,692.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-5.8,-0.79,-6.07,-3.49,15.84,SPY,A,15.9,11.64,True,False,False,False
406,PUT,SPY   260320P00693000,SPY 03/20/2026 693.00 P,OPR,12.62,12.65,12.63,12.64,121,121,121X121,1,13.16,11.99,0.0,13.46,1067,1769548195525,1769548498225,-0.82,13.124,-0.465,0.012,-0.135,1.041,-0.476,663,12.63,12.63,29.0,693.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-6.09,-0.82,-6.09,-2.49,15.12,SPY,A,18.73,11.99,True,False,False,False
407,PUT,SPY   260320P00694000,SPY 03/20/2026 694.00 P,OPR,12.95,12.98,13.0,12.97,121,65,121X65,50,13.42,12.36,0.0,13.82,781,1769548273657,1769548498464,-0.81,12.973,-0.476,0.012,-0.134,1.043,-0.488,1036,13.0,12.965,29.0,694.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-5.86,-0.85,-6.15,-1.49,14.49,SPY,A,17.52,12.36,True,False,False,False
408,PUT,SPY   260320P00695000,SPY 03/20/2026 695.00 P,OPR,13.3,13.33,13.31,13.32,121,121,121X121,6,13.74,12.64,0.0,14.19,2594,1769548460598,1769548498431,-0.88,12.828,-0.488,0.012,-0.133,1.045,-0.5,5703,13.31,13.317,29.0,695.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-6.2,-0.87,-6.14,-0.49,13.8,SPY,A,95.05,12.64,True,False,False,False
409,PUT,SPY   260320P00696000,SPY 03/20/2026 696.00 P,OPR,13.66,13.69,13.66,13.68,65,121,65X121,5,13.94,12.98,0.0,14.58,1555,1769548194338,1769548498861,-0.92,12.68,-0.5,0.012,-0.131,1.045,-0.513,535,13.15,13.675,29.0,696.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-6.31,-0.91,-6.23,0.51,13.15,SPY,A,17.26,12.98,True,True,False,False
410,PUT,SPY   260320P00697000,SPY 03/20/2026 697.00 P,OPR,14.02,14.06,13.89,14.04,121,121,121X121,1,14.0,13.41,0.0,14.98,466,1769547467479,1769548499730,-1.09,12.525,-0.512,0.012,-0.13,1.045,-0.526,341,12.38,14.035,29.0,697.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-7.28,-0.94,-6.29,1.51,12.38,SPY,A,19.15,13.41,True,True,False,False
411,PUT,SPY   260320P00698000,SPY 03/20/2026 698.00 P,OPR,14.41,14.44,14.22,14.43,121,121,121X121,1,14.45,13.7,0.0,15.4,1136,1769547230772,1769548498225,-1.18,12.379,-0.525,0.012,-0.128,1.043,-0.539,77,11.71,14.42,29.0,698.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-7.66,-0.97,-6.33,2.51,11.71,SPY,A,19.71,13.7,True,True,False,False
412,PUT,SPY   260320P00699000,SPY 03/20/2026 699.00 P,OPR,14.8,14.83,14.68,14.82,120,120,120X120,12,15.38,14.18,0.0,15.83,923,1769547154008,1769548498465,-1.15,15.521,-0.525,0.01,-0.16,1.043,-0.545,41,11.17,18.242,29.0,699.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-7.27,-1.01,-6.4,3.51,11.17,SPY,A,20.56,14.18,True,True,False,False
413,PUT,SPY   260320P00700000,SPY 03/20/2026 700.00 P,OPR,15.21,15.24,15.27,15.23,120,120,120X120,1,15.84,14.51,0.0,16.26,1565,1769548290433,1769548498432,-0.99,15.365,-0.536,0.01,-0.158,1.041,-0.555,5190,10.76,18.638,29.0,700.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-6.09,-1.04,-6.37,4.51,10.76,SPY,A,165.94,14.51,True,True,False,False
414,PUT,SPY   260320P00701000,SPY 03/20/2026 701.00 P,OPR,15.63,15.66,15.38,15.65,118,118,118X118,7,16.29,14.94,0.0,16.73,424,1769546551311,1769548498432,-1.35,15.208,-0.546,0.01,-0.156,1.038,-0.566,224,9.87,19.038,29.0,701.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-8.07,-1.08,-6.47,5.51,9.87,SPY,A,19.05,14.94,True,True,False,False
415,PUT,SPY   260320P00702000,SPY 03/20/2026 702.00 P,OPR,16.06,16.1,15.61,16.08,117,117,117X117,22,16.15,15.34,0.0,17.2,460,1769544050548,1769548498433,-1.59,15.059,-0.557,0.01,-0.154,1.035,-0.577,1,9.1,19.459,29.0,702.0,2026-03-20,52,S,1774051200000,100.0,P,100 SPY,-9.25,-1.12,-6.5,6.51,9.1,SPY,A,19.9,15.34,True,True,False,False
